Variable,A,A,A,A,B,B,B,B,C,C,C,C
1232,0.0,0.2951490072083985,0.7048509927916015,0.0,0.24259116178149767,0.5577755521592408,0.1996332860592615,0.0,0.023643343279501964,0.6516889005718446,0.2946701989033114,0.029997557245341935
1233,0.18873176848823792,0.8112682315117621,0.0,0.0,0.0,0.007310957958585677,0.043989338382021854,0.9486997036593925,0.0,0.0,0.501463156737461,0.4985368432625391
1234,0.5579893545825999,0.0,0.01897487149986492,0.4230357739175353,0.6561132334771466,0.0,0.0,0.34388676652285344,0.04395377843785397,0.3802483028057094,0.08658655264044005,0.4892113661159966
1235,0.25268345780255397,0.6191998226432541,0.0,0.1281167195541919,0.0,0.0,0.0,1.0,0.0,0.20259247258669819,0.0,0.7974075274133018
1236,0.25,0.25,0.25,0.25,0.0,0.9033877198618325,0.0,0.09661228013816754,0.4981785477363908,0.25464477346153636,0.0,0.24717667880207286
1237,0.0,0.654887161997543,0.34511283800245696,0.0,0.0,1.0,0.0,0.0,0.0,0.3664966271026385,0.5763418838094513,0.05716148908791032
1238,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0,0.049275430059535004,0.351237598676446,0.35874888006948485,0.24073809119453407
1239,0.19346957773670886,0.0,0.5319005034061568,0.2746299188571344,0.2422455499667724,0.7577544500332277,0.0,0.0,0.07086568589234987,0.20319140917045275,0.22006777345486292,0.5058751314823344
1240,0.31639042183855637,0.3476522112540727,0.33595736690737094,0.0,0.1086635281250785,0.0,0.8913364718749215,0.0,0.0,0.0,1.0,0.0
1241,1.0,0.0,0.0,0.0,0.6459111775776605,0.0,0.0,0.3540888224223394,0.16505197740517943,0.20423603875997498,0.22155597313171663,0.40915601070312896
1242,0.0,0.35247590006675794,0.03876176523745389,0.6087623346957882,0.3282691443510546,0.32417849894313394,0.00047413885143779964,0.3470782178543736,0.0,0.09048073772115973,0.44414858108911265,0.4653706811897276
1243,0.9804726357554788,0.0,0.0,0.019527364244521162,0.25,0.25,0.25,0.25,0.16998045005213241,0.0,0.0,0.8300195499478676
1244,0.0,0.5706402363930674,0.0,0.4293597636069327,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1245,0.20509220939812023,0.6593058516889847,0.12334928132009955,0.01225265759279543,0.3981902362671104,0.6018097637328896,0.0,0.0,0.0,0.5,0.5,0.0
1246,0.24722444376896546,0.0,0.3181056050933804,0.4346699511376541,0.0,0.0,0.0,1.0,0.0,0.46198016225933103,0.0,0.538019837740669
1247,0.10600754847503721,0.36046212358201307,0.36046212358201307,0.17306820436093662,0.0,0.24465393153484666,0.7553460684651534,0.0,0.2402350777667721,0.5995566668811868,0.0,0.16020825535204108
1248,0.0,0.8150400351966243,0.0,0.18495996480337562,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1249,0.0,1.0,0.0,0.0,0.06338807617128872,0.23473061209396998,0.0,0.7018813117347414,0.11055662834368472,0.0,0.646202424561216,0.2432409470950993
1250,0.24623775069798265,0.09988925759501305,0.5300056118829853,0.12386737982401903,0.25,0.25,0.25,0.25,0.0,0.5963066145893369,0.4036933854106632,0.0
1251,0.0,0.0,0.0,1.0,0.0,0.8542660285803084,0.0,0.1457339714196916,0.21638026293032414,0.0,0.5408591857512497,0.24276055131842614
1252,0.72450389622986,0.0,0.27549610377013994,0.0,0.0,0.8226372972113826,0.0,0.1773627027886174,0.0,0.5404870673976538,0.39023121444867037,0.06928171815367576
1253,0.682990597630385,0.1815199891177551,0.10725441652831642,0.028234996723543494,0.2799057029577187,0.0,0.7200942970422812,0.0,0.4149087337509738,0.0,0.29318583511618923,0.29190543113283707
1254,0.0,0.14153685715128228,0.20432895392941558,0.6541341889193022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1255,0.01546958852401146,0.609207506510145,0.20943264554282112,0.16589025942302255,0.43926562183486445,0.0,0.0,0.5607343781651356,0.0,0.8467104774099913,0.0,0.15328952259000864
1256,0.0,0.42108524987713003,0.2830337095551057,0.2958810405677642,0.3553407415407836,0.0,0.0,0.6446592584592165,0.0870693850837995,0.0,0.8932601329310591,0.019670481985141403
1257,0.0,0.0,0.0,1.0,0.14567820305267742,0.0023346081703785977,0.677651190654628,0.17433599812231604,0.026696326623594842,0.484805590676638,0.0036924920231293764,0.484805590676638
1258,0.0,0.0,0.6490194876052148,0.3509805123947852,0.0,0.525185602153673,0.307911315422236,0.16690308242409083,0.17319085021263994,0.1844158829103175,0.3936382470424226,0.24875501983462006
1259,0.25,0.25,0.25,0.25,0.0,0.35809547808994413,0.6419045219100559,0.0,0.07270394910950186,0.0,0.0,0.9272960508904982
1260,0.7022482685201756,0.2977517314798243,0.0,0.0,0.0,0.0,0.0,1.0,0.22839188421389894,0.3809070366831646,0.36401144336582036,0.026689635737116104
1261,0.13736095167826254,0.0,0.02045469906544656,0.8421843492562909,0.0,0.22401160686688554,0.4339312231397491,0.34205716999336544,0.4700124468197091,0.0,0.0,0.5299875531802908
1262,0.8585940002702696,0.0,0.0,0.14140599972973045,0.8398357246733533,0.16016427532664676,0.0,0.0,0.25706564265232923,0.3723728530199434,0.3705615043277274,0.0
1263,0.591954745974699,0.35411325008148603,0.0,0.05393200394381488,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1264,0.5378934777564092,0.0,0.0,0.46210652224359083,0.9836520667472297,0.016347933252770303,0.0,0.0,0.07005805485523516,0.0,0.6009024385562594,0.32903950658850545
1265,0.7086245723535965,0.0,0.29137542764640345,0.0,0.5065476159891811,0.0,0.4934523840108188,0.0,0.0,0.0,0.37041930253791533,0.6295806974620846
1266,0.0,0.6521440998067973,0.0,0.3478559001932026,0.0,0.12236280520104387,0.3404002074810092,0.5372369873179469,0.25,0.25,0.25,0.25
1267,0.5292151248145854,0.027605619524174157,0.44317925566124033,0.0,0.0,0.0,0.0,1.0,0.3953086812532444,0.16407163213828435,0.17879722905877984,0.26182245754969136
1268,0.5639745131349886,0.37881217896286956,0.0,0.057213307902141776,0.8334993674132882,0.1665006325867118,0.0,0.0,0.6334544721091688,0.0,0.36654552789083117,0.0
1269,0.0,0.0582359310063289,0.47088203449683547,0.47088203449683547,0.4882871139483481,0.4397446698299709,0.06668180277390073,0.005286413447780104,0.3144632587230785,0.09034268522045052,0.4120760948793141,0.18311796117715692
1270,0.5767549618047841,0.09601169277449924,0.32723334542071675,0.0,0.08126581913618859,0.23238492080057951,0.2768158485631965,0.40953341150003525,0.29014483387454587,0.1809689723896859,0.14053848428642227,0.3883477094493461
1271,0.03095777331504684,0.0,0.0,0.9690422266849532,0.10007933069076838,0.3679999926779964,0.03646299344029072,0.4954576831909444,0.3536285790248029,0.6463714209751972,0.0,0.0
1272,1.0,0.0,0.0,0.0,0.0,0.07060791689783603,0.5861503919279927,0.34324169117417136,0.577869127900145,0.3508938805312579,0.0,0.07123699156859699
1273,0.0,0.6367463389717942,0.0,0.3632536610282057,0.3412346677220492,0.0,0.6587653322779509,0.0,0.0,0.8993896662591889,0.10061033374081105,0.0
1274,0.0,1.0,0.0,0.0,0.4426746638716054,0.5573253361283946,0.0,0.0,1.0,0.0,0.0,0.0
1275,1.0,0.0,0.0,0.0,0.7375169308819812,0.23124153705494904,0.031241532063069736,0.0,0.3392850049447027,0.0,0.270544775045789,0.3901702200095083
1276,0.0,0.5,0.5,0.0,0.0,0.5132353880839987,0.48676461191600134,0.0,0.1266180886409142,0.5696776926545342,0.3037042187045515,0.0
1277,0.5685907995737466,0.0,0.0,0.43140920042625347,0.4928282372136784,0.22918802395258822,0.20667310499557232,0.07131063383816122,0.27023320341103796,0.22536919042921683,0.5043976061597452,0.0
1278,0.0,0.0,0.0,1.0,0.07768693708494408,0.0,0.922313062915056,0.0,0.001518737229641693,0.16003240745386366,0.5196143445381288,0.3188345107783659
1279,0.5203401356352726,0.13025665273387932,0.3494032116308481,0.0,0.0,1.0,0.0,0.0,0.0,0.399656763114479,0.48404554750667483,0.11629768937884612
1280,0.0,0.0,0.17198531940379494,0.8280146805962051,0.0,0.05607215014174753,0.529797432034456,0.41413041782379656,0.0,0.05574911480707441,0.9442508851929257,0.0
1281,0.0,0.732271301248152,0.26772869875184796,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1282,0.5622017238268135,0.2937422125491441,0.14405606362404227,0.0,0.0,0.0,0.0,1.0,0.0,0.5889074455524992,0.0,0.4110925544475008
1283,0.0,0.7645263518829899,0.2354736481170101,0.0,0.25,0.25,0.25,0.25,0.34395303975935965,0.0,0.6560469602406405,0.0
1284,0.22029401636196208,0.779705983638038,0.0,0.0,0.0,0.2555901195010025,0.0,0.7444098804989975,0.25,0.25,0.25,0.25
1285,1.0,0.0,0.0,0.0,0.41408781698412345,0.0,0.022057573423530572,0.563854609592346,0.0,0.41306076849220724,0.5869392315077927,0.0
1286,0.5192392732163303,0.11317436628669895,0.0,0.36758636049697074,0.09759978616426003,0.3827277591537184,0.43662390797666384,0.08304854670535754,0.3371349672183797,0.6628650327816203,0.0,0.0
1287,0.30386733289934675,0.3321172149291444,0.36401545217150877,0.0,0.6751745110719412,0.13453132612285792,0.0,0.1902941628052009,0.25,0.25,0.25,0.25
1288,0.0330384733212209,0.7147179089484501,0.0,0.25224361773032894,0.33055739752332225,0.38594991167686554,0.17921720626577864,0.10427548453403365,0.6891419563048196,0.0,0.005101418238141472,0.30575662545703886
1289,0.25,0.25,0.25,0.25,0.0,0.06436551146029366,0.9356344885397064,0.0,0.0,0.4516751671361719,0.5483248328638282,0.0
1290,0.2937971898542866,0.06790324716889212,0.6382995629768213,0.0,1.0,0.0,0.0,0.0,0.0,0.28151123573478876,0.7184887642652112,0.0
1291,0.0,0.7586891594224627,0.21641322188224615,0.024897618695291265,0.0,0.0,0.698909975072802,0.301090024927198,0.06775137235708759,0.213632410765844,0.536788190724231,0.18182802615283755
1292,0.25,0.25,0.25,0.25,0.3934074283979373,0.08334576913167896,0.17440572694978868,0.34884107552059507,0.25,0.25,0.25,0.25
1293,0.7759466258149406,0.050524285644699664,0.1735290885403597,0.0,0.14301076169603857,0.5257159654755438,0.1694720070068567,0.1618012658215611,0.3846402862742459,0.615359713725754,0.0,0.0
1294,1.0,0.0,0.0,0.0,0.026016154459249076,0.18781596140918097,0.7861678841315699,0.0,0.25,0.25,0.25,0.25
1295,0.3486523642637105,0.6513476357362895,0.0,0.0,0.03975364246788847,0.18844129004800703,0.3859025337420522,0.3859025337420522,0.0,0.09443741339744052,0.0,0.9055625866025594
1296,0.3376145203655807,0.5559977829481129,0.0,0.1063876966863064,0.0,0.0,1.0,0.0,0.6925642934085573,0.0,0.3074357065914428,0.0
1297,0.26430777126978733,0.40200591721824536,0.33368631151196726,0.0,0.13625403044640766,0.0,0.1663526719826625,0.6973932975709299,0.0,0.06944812189785958,0.9305518781021404,0.0
1298,0.252702162569257,0.5213455250045956,0.0,0.2259523124261474,0.1196319766816058,0.3139752260390989,0.07879742601621037,0.48759537126308483,0.05084007328549984,0.2690051085686382,0.11265352089811882,0.5675012972477431
1299,0.7278408642919835,0.27215913570801653,0.0,0.0,0.0,0.6791898795510537,0.1511846254020331,0.16962549504691318,0.0,0.5293693255399792,0.47063067446002077,0.0
1300,0.9305543284299548,0.06944567157004525,0.0,0.0,0.32546185305307324,0.10426715954952508,0.5229451637458358,0.047325823651565964,0.17946565462511696,0.0,0.0,0.8205343453748831
1301,1.0,0.0,0.0,0.0,0.13613862367219565,0.0,0.8008687469350748,0.06299262939272952,0.5019388145858659,0.12242114501113786,0.3756400404029963,0.0
1302,0.6695433355132362,0.0,0.0,0.3304566644867638,0.21101630464753074,0.5117022386696679,0.17185757666641804,0.10542388001638317,0.05494542159455418,0.0,0.4560268446738037,0.48902773373164216
1303,0.6747197024094513,0.32528029759054866,0.0,0.0,0.0,0.0,0.6812269322550422,0.31877306774495795,0.0,1.0,0.0,0.0
1304,0.16503172159407123,0.0,0.8349682784059288,0.0,0.2391560366223892,0.01666447892039283,0.33972589812257836,0.4044535863346397,0.0,0.0,1.0,0.0
1305,0.7987577320428416,0.0,0.20124226795715824,0.0,0.5764574708233817,0.1987487378721708,0.0,0.22479379130444746,0.0,0.0,1.0,0.0
1306,1.0,0.0,0.0,0.0,0.7231120975588368,0.15130589491489174,0.0,0.12558200752627147,0.0,0.8098110814459356,0.0,0.1901889185540644
1307,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.9038203302645779,0.09617966973542214,0.0
1308,0.0,1.0,0.0,0.0,0.5908216287120436,0.0,0.4091783712879563,0.0,0.25,0.25,0.25,0.25
1309,0.3622345778698221,0.3274048481196908,0.03892178442516807,0.27143878958531914,0.25,0.25,0.25,0.25,0.4084298320031729,0.238025291698323,0.0,0.3535448762985042
1310,0.5247672314481201,0.26372686648844834,0.2115059020634316,0.0,0.4809634179643136,0.0,0.2006689334659991,0.31836764856968724,0.0,0.05653811987904467,0.9434618801209553,0.0
1311,0.6221305819949539,0.3778694180050462,0.0,0.0,0.9116945187125924,0.0,0.0883054812874075,0.0,0.0,0.0,1.0,0.0
1312,0.0,0.6013857086881285,0.3986142913118716,0.0,0.5547459678598708,0.08847397452819995,0.0,0.3567800576119292,0.7074272459455279,0.0,0.29257275405447214,0.0
1313,0.09675234530768023,0.414345921743138,0.1447197313346865,0.34418200161449525,0.0,0.3493195801185379,0.6506804198814622,0.0,0.23694843733168686,0.0,0.18412619720522364,0.5789253654630895
1314,0.13709031806324476,0.3787813942387809,0.0,0.48412828769797434,0.0,1.0,0.0,0.0,0.13198813964806907,0.4272956249289118,0.0,0.4407162354230191
1315,0.0,0.02691054559821037,0.7977974239455532,0.17529203045623634,0.6968468670813559,0.2044362749681953,0.0,0.0987168579504488,0.024350618578094188,0.0,0.0,0.9756493814219058
1316,0.7769176860485926,0.0,0.0,0.22308231395140737,0.0,0.538872229197889,0.0,0.461127770802111,0.6471181420562059,0.0,0.3503132998855045,0.002568558058289617
1317,0.2242284119933488,0.7757715880066512,0.0,0.0,0.08946741386984834,0.6311524078543614,0.0,0.27938017827579026,0.2051164964145857,0.3675465601459253,0.162995556190627,0.264341387248862
1318,0.0,0.6221924140130891,0.18749093626829533,0.19031664971861564,0.2866996279363848,0.07099756163658916,0.642302810427026,0.0,0.07708392928572537,0.11789083778653586,0.6741645929164499,0.13086064001128883
1319,0.25,0.25,0.25,0.25,0.833133252194717,0.08736247283654136,0.0,0.07950427496874148,0.5459858557665869,0.0,0.0,0.45401414423341313
1320,0.0,0.5657717977307871,0.3659203856338296,0.0683078166353833,0.41447171079631145,0.0,0.5592994030535603,0.026228886150128135,0.0,0.3190822027593894,0.3994722782226353,0.2814455190179753
1321,0.6784013475402992,0.0,0.0,0.32159865245970076,0.16140356319280502,0.0,0.6961602625236019,0.14243617428359312,0.0681428840928893,0.3582239882817952,0.2503404415239547,0.3232926861013609
1322,0.285568392480389,0.714431607519611,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08250031607012205,0.917499683929878,0.0
1323,0.11814771750067256,0.44092614124966373,0.44092614124966373,0.0,0.4252064570567844,0.38061958981670047,0.0,0.19417395312651528,0.587375562524552,0.2930854649916479,0.11953897248380005,0.0
1324,1.0,0.0,0.0,0.0,0.9904153022054688,0.0,0.009584697794531147,0.0,0.0,0.0,0.843445636937147,0.15655436306285297
1325,0.3691597654202155,0.44680993185275303,0.0,0.18403030272703147,0.0,0.8611040003977083,0.0,0.13889599960229168,0.24333903388802483,0.4280575335337538,0.0,0.3286034325782214
1326,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1327,0.0,0.0,1.0,0.0,0.0,0.03547747246114378,0.0,0.9645225275388563,0.34318228643502074,0.0,0.6568177135649793,0.0
1328,0.35593238139377337,0.08495753629560616,0.5591100823106205,0.0,0.0,0.3027636589442283,0.0,0.6972363410557716,0.34620863406859864,0.0,0.21898630390999724,0.4348050620214041
1329,0.0,0.0,1.0,0.0,0.2235966513530878,0.4677833551364579,0.0,0.30861999351045427,0.7919443340056214,0.0,0.045453968112859094,0.16260169788151962
1330,0.1642832789317245,0.6891305139931462,0.13488867640751506,0.011697530667614333,0.1521698164316353,0.5821013744530542,0.012620506130673798,0.2531083029846366,0.29402528232724884,0.6430373009251207,0.0,0.06293741674763052
1331,0.0,1.0,0.0,0.0,0.1728800059154295,0.19546707086299575,0.12361173481168562,0.508041188409889,0.11510451266355602,0.0,0.8848954873364441,0.0
1332,0.6837288061724716,0.0,0.0,0.31627119382752844,0.8559285630064537,0.0,0.14407143699354624,0.0,0.0,0.3521894937532209,0.5180719170533408,0.1297385891934384
1333,0.5387044845283286,0.1444971753909862,0.034723530053178006,0.28207481002750723,0.9206036716264502,0.07939632837354979,0.0,0.0,0.10667490820550939,0.21634613486898444,0.48839898908209206,0.18857996784341402
1334,0.2610324060399469,0.010240626925177602,0.4231673533311331,0.3055596137037425,0.0,1.0,0.0,0.0,0.00961553018248281,0.30602281722654506,0.5595677715499879,0.1247938810409842
1335,0.0,0.43498953248274813,0.5650104675172518,0.0,0.09778512202629969,0.21116686286218136,0.24119925831658728,0.44984875679493164,0.33720696248152177,0.23038442160753617,0.0,0.4324086159109421
1336,0.0,0.15263610260143018,0.7659979512788924,0.08136594611967747,0.0,0.0,1.0,0.0,0.17737473270401358,0.8226252672959864,0.0,0.0
1337,0.024730320491083698,0.6254235509867007,0.0,0.3498461285222157,0.4991577582930664,0.0,0.42884747417181085,0.07199476753512282,0.0,0.08105330953656739,0.5616855128764283,0.3572611775870042
1338,0.030956252558920448,0.0,0.9690437474410797,0.0,0.2808281310731688,0.4638255575167691,0.1890869743275159,0.0662593370825462,0.0,0.26215754080885006,0.5847988313004738,0.15304362789067608
1339,0.0,0.30334541042782875,0.6966545895721713,0.0,0.0,0.0,0.0,1.0,0.0,0.12591425965032643,0.5423100475887773,0.3317756927608963
1340,0.8210451700339677,0.17895482996603235,0.0,0.0,0.4888560076102567,0.006909288285268908,0.5042347041044744,0.0,0.7902202819117284,0.13424041058281175,0.0,0.07553930750545988
1341,0.6088223123181075,0.0,0.0,0.39117768768189254,0.6021740481355597,0.18325540952480218,0.21457054233963802,0.0,0.07953388024044716,0.9204661197595528,0.0,0.0
1342,0.0,0.09470216165963904,0.7305491345212626,0.17474870381909838,0.27838363517378445,0.5138159062483764,0.054877437723307006,0.15292302085453213,0.0,1.0,0.0,0.0
1343,0.0,0.0,0.8107913476914441,0.18920865230855577,0.43039259160188786,0.0,0.5696074083981122,0.0,0.3521312725120948,0.4233162916403297,0.0,0.22455243584757562
1344,0.12632068652519762,0.024680245813484224,0.0,0.848999067661318,0.0,0.0,0.0,1.0,0.03581589679656864,0.0,0.6185042153890179,0.34567988781441344
1345,0.9483494926687016,0.0,0.0,0.05165050733129842,0.3959213334643008,0.6040786665356991,0.0,0.0,0.26552712123260425,0.0,0.20842337733271515,0.5260495014346808
1346,0.25,0.25,0.25,0.25,0.545045784176787,0.0,0.10765522963135322,0.3472989861918598,0.0,0.0,1.0,0.0
1347,0.8762121499436408,0.0,0.0,0.12378785005635923,0.0,0.2792833327558721,0.0,0.720716667244128,0.0,1.0,0.0,0.0
1348,0.6744270928874485,0.0,0.3255729071125516,0.0,0.0,0.5408137281323582,0.1270460631419228,0.33214020872571903,0.2622508888235897,0.12046522285835867,0.028432686837494,0.5888512014805577
1349,0.0,1.0,0.0,0.0,0.26208085439091305,0.32333962433687374,0.4145795212722132,0.0,0.0,0.13617746734229208,0.7180065878545681,0.14581594480313972
1350,0.699361901090745,0.1424471077113732,0.0,0.15819099119788183,0.11085775632171738,0.8891422436782825,0.0,0.0,0.0,0.7913902186710019,0.20860978132899805,0.0
1351,0.0,0.25315025412272335,0.48050664618573014,0.2663430996915466,0.0,0.9498712687003479,0.05012873129965224,0.0,0.48529103871399804,0.48529103871399804,0.029417922572003825,0.0
1352,0.5,0.0,0.0,0.5,0.5994995277913994,0.40050047220860063,0.0,0.0,0.3568174103708071,0.4107105351625672,0.23247205446662575,0.0
1353,1.0,0.0,0.0,0.0,0.34926905552412263,0.0,0.6507309444758774,0.0,0.04416460850634139,0.3404007243943128,0.6154346670993458,0.0
1354,0.4123773458401142,0.0,0.5262733213671237,0.06134933279276209,0.0,0.3292731133012259,0.0,0.6707268866987742,0.0,0.0,1.0,0.0
1355,0.0,0.0,0.708121763271929,0.291878236728071,0.04272280162851856,0.0,0.423213804432685,0.5340633939387964,0.25,0.25,0.25,0.25
1356,0.4970030505813978,0.07568061128222654,0.20452314416196526,0.2227931939744105,0.36991624206032586,0.14358078542153127,0.15984598246541243,0.3266569900527304,0.5160037843485857,0.07527743447358273,0.40871878117783156,0.0
